id,uniqueId,language,discipline,type,difficulty,question,optionA,optionB,optionC,optionD,correct,sourceUrl,sourceExcerpt
b022268d-df93-43b4-946f-1f6d52482829,b022268d-df93-43b4-946f-1f6d52482829,English,Programming,Multiple Choice,Medium,You need to filter replicated Actors based on complex spatial relationships. Which system offers the most control?,Net Cull Distance Squared,Replication Graph,Actor Channels,Data Channels,B,https://dev.epicgames.com/documentation/en-us/unreal-engine/replication-graph-in-unreal-engine,"The Replication Graph contains a series of Replication Graph Nodes, which are responsible for building lists of Actors to replicate to each client on demand."
b04ce289-2df1-48e1-80db-074d4dc1e054,b04ce289-2df1-48e1-80db-074d4dc1e054,English,Worldbuilding,Multiple Choice,Hard,Your open-world game uses Large World Coordinates. Actors far from the origin exhibit jitter. What is the likely cause?,"Shaders still use FLWC* types instead of DoubleFloat, causing precision loss.",The LWC system is disabled in World Settings.,Nanite is not compatible with Large World Coordinates.,Virtual Shadow Maps have inherent precision limitations at extreme distances.,A,https://dev.epicgames.com/documentation/en-us/unreal-engine/large-world-coordinates-rendering-in-unreal-engine-5,"If you are upgrading your project from Unreal Engine 5.0 or later and are using FLWC* types, the functions DFFromTileOffset and DFToTileOffset convert between these types and the new DoubleFloat ones. Converting between types incurs performance and precision loss, so these should be used only when necessary."
b0889883-2b40-4aff-8593-f2ae336881c9,b0889883-2b40-4aff-8593-f2ae336881c9,English,Animation,True/False,Beginner,"In Unreal Engine, the Skeleton asset stores the initial proportions of the Skeletal Mesh used to define it.",TRUE,FALSE,,,B,https://dev.epicgames.com/documentation/en-us/unreal-engine/animation-retargeting-in-unreal-engine,"The Skeleton asset is really just a list of bone names and hierarchy data, but it also stores the initial proportions from the original Skeletal Mesh used to define the Skeleton asset."
b0a1384f-47af-4565-994f-2a0a1cfbfdf0,b0a1384f-47af-4565-994f-2a0a1cfbfdf0,English,VFX,True/False,Hard,"In Niagara, when simulating cloth physics on a mesh emitted as a particle, enabling 'Component Render' and selecting the skeletal mesh with the cloth simulation will automatically transfer all cloth physics characteristics to the emitted particles.",TRUE,FALSE,,,B,https://dev.epicgames.com/documentation/en-us/unreal-engine/niagara-fluids-in-unreal-engine,Niagara Fluids brings real-time fluid effects to Unreal Engine.
b0b4365d-3eb4-411d-9267-e91ea3417523,b0b4365d-3eb4-411d-9267-e91ea3417523,English,Worldbuilding,True/False,Beginner,HLOD combines multiple Static Mesh Actors into a single proxy mesh and material to reduce draw calls.,TRUE,FALSE,,,A,https://dev.epicgames.com/documentation/en-us/unreal-engine/hierarchical-level-of-detail-in-unreal-engine,The Hierarchical Level of Detail (HLOD) system can be used to organize multiple Static Mesh Actors and combine them into a single proxy mesh and Material at long view distances.
b0b95a64-c59f-48dd-bf57-8420552f1054,b0b95a64-c59f-48dd-bf57-8420552f1054,English,Worldbuilding,True/False,Hard,"When using Level Instances, changes made to one instance are automatically replicated across all other instances upon saving the modified Level Instance.",TRUE,FALSE,,,A,https://dev.epicgames.com/documentation/en-us/unreal-engine/level-instancing-in-unreal-engine,Changes made to one instance are repeated across all instances when saved.
b1013ada-a2ca-4ffd-8a2c-2c9a89e42954,b1013ada-a2ca-4ffd-8a2c-2c9a89e42954,English,Tech Art,True/False,Beginner,Unreal Insights is a tool that can be used to profile both CPU and GPU performance in your Unreal Engine project.,TRUE,FALSE,,,A,https://dev.epicgames.com/documentation/en-us/unreal-engine/unreal-insights-overview,Unreal Insights is a standalone tool that you can use to profile the behavior of Unreal Engine games.
b13c2c56-8d73-4538-b829-801c5696f51d,b13c2c56-8d73-4538-b829-801c5696f51d,English,VFX,True/False,Easy,"In Niagara, the Ribbon Renderer requires the 'Requires Persistent IDs' setting to be enabled in the Emitter Properties.",TRUE,FALSE,,,B,https://dev.epicgames.com/documentation/en-us/unreal-engine/events-and-event-handlers-in-niagara-effects-for-unreal-engine,"In order to use events, make sure to enable Requires Persistent IDs in the Emitter Properties of your emitters."
b171d21f-8039-47b8-80fe-1137cfc852c1,b171d21f-8039-47b8-80fe-1137cfc852c1,English,Animation,True/False,Intermediate,"Root Motion Sources are accumulated from lowest priority to highest, ensuring that the most significant motion is applied last.",TRUE,FALSE,,,B,https://dev.epicgames.com/documentation/en-us/unreal-engine/frootmotionsource-in-unreal-engine,"RootMotionSources are accumulated from highest priority to lowest, once all values are ""finalized"" (meaning no more accumulation to those values), root motion accumulation is finished."
b1c9dca8-81f4-460b-aa5f-f4e655acd156,b1c9dca8-81f4-460b-aa5f-f4e655acd156,English,Tech Art,True/False,Medium,"When using Nanite, the engine automatically uses the LOD0 slot of the source mesh to generate a fallback mesh for features like ray tracing or platforms without Nanite support.",TRUE,FALSE,,,A,https://dev.epicgames.com/documentation/en-us/unreal-engine/nanite-virtualized-geometry-in-unreal-engine,"When generating the Fallback Mesh, a Nanite-enabled mesh always uses the LOD0 slot of the source mesh for auto-generating the fallback mesh."
b1e5df49-103d-4ae4-b634-34ba3b7d19db,b1e5df49-103d-4ae4-b634-34ba3b7d19db,English,Tech Art,True/False,Intermediate,Static Meshes with complex collision can be more performant if collision is set to 'Use Complex Collision as Simple'.,TRUE,FALSE,,,B,https://dev.epicgames.com/documentation/en-us/unreal-engine/collision-in-unreal-engine,Using complex collision as simple is the least performant option.
b228cfc8-b0a5-4026-97e4-9f0798cf4498,b228cfc8-b0a5-4026-97e4-9f0798cf4498,English,VFX,Multiple Choice,Hard,Your fluid simulation needs to interact with other actors in the scene. Which data interface is most suitable for transferring collision data?,The 'Collision Data' interface allows for two-way interaction.,The 'Render Target' interface is best for collision.,The 'External Force' interface handles collisions.,The 'Attribute Reader' interface is designed for collisions.,A,https://dev.epicgames.com/documentation/en-us/unreal-engine/niagara-fluids-in-unreal-engine,Niagara Fluids in Unreal Engine.
b25171cc-1ea3-4fb2-9b7d-6030b3f3a887,b25171cc-1ea3-4fb2-9b7d-6030b3f3a887,English,Programming,True/False,Hard,"When creating a custom editor module with **EditorExtensions**, you can directly modify the properties of core engine classes (like `UWorld`) within your editor module's code without needing to use transaction recording or undo/redo support.",TRUE,FALSE,,,B,https://dev.epicgames.com/documentation/en-us/unreal-engine/level-editor-in-unreal-engine,"Modifying core engine classes requires transaction recording to support undo/redo, even within editor modules."
b2a7f761-fc10-43d0-a6c2-4f9e19e4e805,b2a7f761-fc10-43d0-a6c2-4f9e19e4e805,English,Look Dev,Multiple Choice,Medium,Your scene's Lumen reflections appear grainy. Which setting most directly improves quality?,Increase Lumen Scene Detail.,Lower the roughness values on your materials.,Disable Virtual Shadow Maps.,Reduce the reflection capture resolution.,A,https://dev.epicgames.com/documentation/en-us/unreal-engine/lumen-global-illumination-and-reflections-in-unreal-engine,The level of detail used for the Lumen Scene directly affects the quality of Lumen Reflections.
b2bab0ef-7558-412f-ab19-447808c651f2,b2bab0ef-7558-412f-ab19-447808c651f2,English,Animation,True/False,Intermediate,"In Sequencer, a Level Sequence Asset contains tracks, cameras, keyframes, and animations, and it must be assigned to a Level Sequence Actor to bind its data to a Level.",TRUE,FALSE,,,A,https://dev.epicgames.com/documentation/en-us/unreal-engine/sequencer-cinematic-editor-unreal-engine,"Sequencer in Unreal Engine consists of 2 main parts: a Level Sequence Asset and a Level Sequence Actor. The Level Sequence Asset is located in the Content Browser and contains Sequencer's data. This includes tracks, cameras, keyframes, and animations. This is assigned to a Level Sequence Actor in order to bind its data to a Level."
b3117719-05b1-4b58-9307-9443a73d7a36,b3117719-05b1-4b58-9307-9443a73d7a36,English,Animation,Multiple Choice,Intermediate,You need to modify an existing idle animation to create a reload animation. Which method is most appropriate?,Animation Layer Editing,Control Rig,Morph Target Animation,Motion Matching,A,https://dev.epicgames.com/documentation/en-us/unreal-engine/editing-animation-layers,Animation Layer Editing allows you to modify any existing Animation Sequences inside Unreal Engine as part of Additive Layer Tracks.
b31f5e0b-d898-4fd6-952e-eb5bbd8303af,b31f5e0b-d898-4fd6-952e-eb5bbd8303af,English,Animation,Multiple Choice,Beginner,A character needs to lean in the direction of movement. Which technique is most appropriate?,Root Motion,Morph Targets,Skeletal Control,Cloth Simulation,A,https://dev.epicgames.com/documentation/en-us/unreal-engine/skeletal-mesh-animation-system-in-unreal-engine,Root Motion allows the animation to drive the character's movement.
b33abeee-ac8f-48a4-a371-fbe5776846d0,b33abeee-ac8f-48a4-a371-fbe5776846d0,English,Worldbuilding,True/False,Hard,"When using World Partition, the Landscape Actors' snapping is based on the base landscape component size to enable seamless editing between Landscape Actors in different levels.",TRUE,FALSE,,,A,https://dev.epicgames.com/documentation/en-us/unreal-engine/world-partition-in-unreal-engine,Levels based on Landscape Actors have snapping based on the base landscape component size. This is done to enable seamless editing between Landscape Actors in different levels.
b37fdd10-24fa-4231-a961-c6b10dd3b437,b37fdd10-24fa-4231-a961-c6b10dd3b437,English,Animation,True/False,Intermediate,"Full Body IK allows you to directly manipulate the position of the end effectors, and the system will calculate the joint angles to achieve that pose.",TRUE,FALSE,,,A,https://dev.epicgames.com/documentation/en-us/unreal-engine/control-rig-in-unreal-engine,Build Full Body IK systems for your character.
b409dce2-fbb2-4fbb-9c71-7c24567d4a6e,b409dce2-fbb2-4fbb-9c71-7c24567d4a6e,English,Tech Art,True/False,Expert,"If a skeletal mesh has inconsistent shadow casting, increasing the 'Cached Anim Range' in the Skeletal Mesh Editor's LOD settings guarantees the issue will be resolved.",TRUE,FALSE,,,B,https://dev.epicgames.com/documentation/en-us/unreal-engine/skeletal-mesh-animation-system-in-unreal-engine,Increasing the 'Cached Anim Range' in the Skeletal Mesh Editor's LOD settings guarantees the issue will be resolved.
b42f0b47-9c3a-41f2-9c48-9a332964d9d9,b42f0b47-9c3a-41f2-9c48-9a332964d9d9,English,Programming,Multiple Choice,Easy,A developer wants to create a custom setting in the Project Settings. Which type of module is best suited for this?,Runtime Module,Editor Module,Game Module,Core Module,B,https://dev.epicgames.com/documentation/en-us/unreal-engine/modules-in-unreal-engine,Editor modules are designed to extend the editor's functionality.
b4305f38-126a-462e-baa4-6d897fd5901b,b4305f38-126a-462e-baa4-6d897fd5901b,English,Worldbuilding,Multiple Choice,Beginner,Your teammate is confused about casting. How do you explain its primary use?,Casting converts a reference to a specific class type.,Casting creates a new object instance.,Casting destroys an existing object.,Casting renames a variable.,A,https://dev.epicgames.com/documentation/en-us/unreal-engine/casting-quick-start-guide-in-unreal-engine,"Casting Blueprint classes is a common communication type, in which you use a reference to an Actor class Blueprint and convert it to a different class."
b48d3eb1-08fa-463b-9a45-af94381ba695,b48d3eb1-08fa-463b-9a45-af94381ba695,English,Animation,True/False,Expert,AnimNotifies within a Montage can only trigger events on the owning SkeletalMeshComponent and cannot directly affect other Actors in the level without using a Blueprint Interface.,TRUE,FALSE,,,B,https://dev.epicgames.com/documentation/en-us/unreal-engine/animation-notifies-in-unreal-engine,"AnimNotifies can call functions on other actors through various methods, including casting or using interfaces."
b4c786f5-1ecb-451c-a8b7-9ca1df737fa0,b4c786f5-1ecb-451c-a8b7-9ca1df737fa0,English,Animation,True/False,Beginner,"In Animation Blueprints, the AnimGraph is where animation blending occurs, functioning more like a state tree than a sequence of actions.",TRUE,FALSE,,,A,https://dev.epicgames.com/documentation/en-us/unreal-engine/animation-blueprints-in-unreal-engine,"AnimGraph is a bit different. It is where animation is blended. You can think more as tree structure than sequence of actions. Each node has its own process step and as a result, it produces pose."
b4cd861a-642d-44ab-9a85-8d47bc32e8c6,b4cd861a-642d-44ab-9a85-8d47bc32e8c6,English,Programming,True/False,Hard,"When a rollback occurs in a Behavior Tree, blackboard entries created after the rollback time are always kept and can be read/written during resimulation.",TRUE,FALSE,,,B,https://dev.epicgames.com/documentation/en-us/unreal-engine/artificial-intelligence-ai-in-unreal-engine,Entries occurring after the rollback time are effectively erased and no longer retrievable.
b4e3f395-0c34-491f-b9aa-723cb194876a,b4e3f395-0c34-491f-b9aa-723cb194876a,English,Look Dev,True/False,Hard,Increasing the 'Shadow Map Method' to 'Virtual Shadow Maps (Beta)' will automatically resolve all shadow artifacts and improve shadow quality without any further adjustments.,TRUE,FALSE,,,B,https://dev.epicgames.com/documentation/en-us/unreal-engine/virtual-shadow-maps-in-unreal-engine,VSM requires careful parameter tuning for optimal results.
b54900c3-9ae8-4cc8-962c-72b988d1077e,b54900c3-9ae8-4cc8-962c-72b988d1077e,English,Game Dev,Multiple Choice,Beginner,You need a system to manage game-wide data. What should you use?,A GameInstance Subsystem.,A local variable in the PlayerController.,A global variable in the Character.,A static variable in a Blueprint Function Library.,A,https://dev.epicgames.com/documentation/en-us/unreal-engine/gameplay-framework-in-unreal-engine,The Gameplay Framework provides a foundation for building games in Unreal Engine.
b58867ad-2039-4aae-977f-226871c26116,b58867ad-2039-4aae-977f-226871c26116,English,Worldbuilding,Multiple Choice,Intermediate,You need different NavMesh resolutions in one level. Which Actor do you use?,PostProcessVolume,NavModifierVolume,BlockingVolume,AudioVolume,B,https://dev.epicgames.com/documentation/en-us/unreal-engine/navigation-mesh-resolutions-user-guide,You can modify Navigation Mesh tile resolutions by using a Nav Modifier component inside an Actor Blueprint.
b5d0bfd2-0381-48a2-8f95-1522501c1c26,b5d0bfd2-0381-48a2-8f95-1522501c1c26,English,Programming,True/False,Hard,"When using **Garbage Collection** in Unreal Engine, objects created with `NewObject` are automatically tracked and destroyed when they are no longer referenced, even if they are not explicitly marked as `UPROPERTY`.",TRUE,FALSE,,,B,https://dev.epicgames.com/documentation/en-us/unreal-engine/garbage-collection,Objects must be marked as UPROPERTY to be tracked by the garbage collector.
b5f812ae-3273-472a-9cbe-2733deb13f4c,b5f812ae-3273-472a-9cbe-2733deb13f4c,English,Worldbuilding,Multiple Choice,Intermediate,You need to create a very large open world. Which Level Streaming method is best in UE5?,Level Streaming Volumes,World Composition,World Partition,Always Loaded Levels,C,https://dev.epicgames.com/documentation/en-us/unreal-engine/level-streaming-in-unreal-engine,World Composition is a legacy system used for level streaming. It is recommended to use World Partition for level streaming in projects using Unreal Engine 5.0 or later.
b6459a00-dd8d-4893-b265-cbaa6d244d4b,b6459a00-dd8d-4893-b265-cbaa6d244d4b,English,Animation,Multiple Choice,Intermediate,Your Control Rig animation is not playing back smoothly in Sequencer. What optimization step should you take?,Bake the Control Rig animation to a Skeletal Mesh animation track.,Disable the Control Rig during Sequencer playback.,Increase the Sequencer's playback resolution.,Reduce the number of controls in the Control Rig.,A,https://dev.epicgames.com/documentation/en-us/unreal-engine/control-rig-in-unreal-engine,"For optimal performance in Sequencer, it is recommended to bake Control Rig animations to standard Skeletal Mesh animation tracks."
b686bf67-d619-4d37-b595-a9467f0b2180,b686bf67-d619-4d37-b595-a9467f0b2180,English,Tech Art,Multiple Choice,Expert,You need to optimize a complex material for mobile. What's the first step?,Increase the texture resolution.,Enable Nanite on the mesh using the material.,Simplify the material by reducing the number of texture samples and complex math operations.,Use the 'Optimize' button in the Material Editor.,C,https://dev.epicgames.com/documentation/en-us/unreal-engine/unreal-engine-material-editor-user-guide,Simplifying complex materials is crucial for mobile performance.
b6bcb3b0-82da-4612-9ad1-94d576c951a8,b6bcb3b0-82da-4612-9ad1-94d576c951a8,English,Tech Art,True/False,Expert,"Aggregated geometry, such as hair, fur, and leaves, generally performs well with Nanite due to its efficient handling of high polygon counts.",TRUE,FALSE,,,B,https://dev.epicgames.com/documentation/en-us/unreal-engine/nanite-virtualized-geometry-in-unreal-engine,It also does not work that well with Aggerate Geometry.
b6d35815-148d-42e1-bd53-c4ff4b8acd7d,b6d35815-148d-42e1-bd53-c4ff4b8acd7d,English,Game Dev,True/False,Hard,"When using Enhanced Input, Input Actions can only be triggered by keyboard or mouse events and cannot be bound to gamepad inputs.",TRUE,FALSE,,,B,https://dev.epicgames.com/documentation/en-us/unreal-engine/enhanced-input-in-unreal-engine,"For Unreal Engine 5 (UE5) projects that require more advanced input features, like complex input handling or runtime control remapping, Enhanced Input provides developers with an upgrade path and backward compatibility from the default input system from Unreal Engine 4 (UE4)."
b70ba656-4cde-4eb8-aa0c-37cb46fdcc68,b70ba656-4cde-4eb8-aa0c-37cb46fdcc68,English,VFX,Multiple Choice,Beginner,What is the first step to create a Pose Search Schema asset?,Open the Animation Editor and select 'New Schema',Right-click in the Content Browser to (+) Add and select Animation > Motion Matching > Pose Search Schema,Import a pre-existing schema file,Create a new Blueprint and add a Pose Search Component,B,https://dev.epicgames.com/documentation/en-us/unreal-engine/motion-matching-in-unreal-engine,"To create a Pose Search Schema asset, right-click in the Content Browser to (+) Add and select Animation > Motion Matching > Pose Search Schema."
b7109d0a-7c35-41b8-8cb6-5e3ad2329e52,b7109d0a-7c35-41b8-8cb6-5e3ad2329e52,English,VFX,Multiple Choice,Beginner,"In Sequencer, how do you add a Level Sequence to the current level?",Click the Content Browser icon and import a sequence,Click the Cinematics icon and select Add Level Sequence,Drag a sequence asset directly into the viewport,Create a new Blueprint and add a sequence component,B,https://dev.epicgames.com/documentation/en-us/unreal-engine/sequencer-cinematic-editor-unreal-engine,"In the main toolbar, click the Cinematics icon and select Add Level Sequence from the dropdown menu."
b76eb88d-33a8-4d1a-bd27-c4fc0618ec53,b76eb88d-33a8-4d1a-bd27-c4fc0618ec53,English,VFX,Multiple Choice,Medium,You need to trigger a secondary explosion when a Niagara particle dies. How do you set this up?,Use a 'Collision Event' in the primary emitter and an 'Attribute Reader' in the secondary emitter.,Use a 'Death Event' in the primary emitter and an 'Event Handler' in the secondary emitter.,Use a 'Location Event' in the primary emitter and a 'Data Interface' in the secondary emitter.,Use a 'Spawn Event' in the primary emitter and a 'Scratch Pad' module in the secondary emitter.,B,https://dev.epicgames.com/documentation/en-us/unreal-engine/events-and-event-handlers-in-niagara-effects,"In Niagara, this is done using Events and Event Handlers. Events are the modules that generate specific events that occur in the lifetime of a particle."
b7a09efe-4223-4ffc-bbc1-e523743f67f2,b7a09efe-4223-4ffc-bbc1-e523743f67f2,English,Tech Art,Multiple Choice,Hard,Your level has many identical barrels. Which approach minimizes draw calls?,Use static meshes with unique materials.,Use skeletal meshes for the barrels.,Use instanced static meshes for the barrels.,Use dynamic lighting on each barrel.,C,https://dev.epicgames.com/documentation/en-us/unreal-engine/instanced-static-meshes-in-unreal-engine,"Instanced Static Meshes (ISM) are a way to render multiple instances of the same Static Mesh at different locations in the world, while only incurring the cost of rendering the base mesh once."
b80ac510-5e6c-4150-92a1-25d5203821d2,b80ac510-5e6c-4150-92a1-25d5203821d2,English,Game Dev,True/False,Medium,"Smart Objects use a spatial partitioning structure, which allows them to be efficiently queried at runtime based on location, proximity to the Agent, and tags.",TRUE,FALSE,,,A,https://dev.epicgames.com/documentation/en-us/unreal-engine/smart-objects-in-unreal-engine,"Smart Objects are part of a global database and use a spatial partitioning structure. This means that they can be queried at runtime by using filters such as location, proximity to the Agent, and tags."
b81ed7ea-f3b7-46ea-8e05-d7e9ee8e078f,b81ed7ea-f3b7-46ea-8e05-d7e9ee8e078f,English,Tech Art,True/False,Easy,"When using Pixel Streaming, reducing the texture resolution and maximum bitrate can reduce data transmission and encoding complexity.",TRUE,FALSE,,,A,https://dev.epicgames.com/documentation/en-us/unreal-engine/stream-tuning-guide,"Reducing resolution and maximum bitrate can reduce data transmission and encoding complexity, which makes encoding, packetization, and decoding faster."
b891c2f3-aa3d-4520-8957-84c4c0e8fcf8,b891c2f3-aa3d-4520-8957-84c4c0e8fcf8,English,Programming,True/False,Easy,Remote Procedure Calls (RPCs) in Unreal Engine can have return values to send data back to the caller.,TRUE,FALSE,,,B,https://dev.epicgames.com/documentation/en-us/unreal-engine/remote-procedure-calls-in-unreal-engine,"RPCs are unidirectional function calls, as such, they cannot specify a return value."
b8babb07-499e-47ef-9f10-53d46ccb761a,b8babb07-499e-47ef-9f10-53d46ccb761a,English,Game Dev,True/False,Beginner,"When casting an Actor, if the cast fails, the resulting object reference will be 'null' or 'None'.",TRUE,FALSE,,,A,https://dev.epicgames.com/documentation/en-us/unreal-engine/casting-quick-start-guide-in-unreal-engine,"Casting Blueprint classes is a common communication type, in which you use a reference to an Actor class Blueprint and convert it to a different class."
b8bb5388-c860-4dc1-a156-163f28a1b698,b8bb5388-c860-4dc1-a156-163f28a1b698,English,Programming,True/False,Easy,"When using Pixel Streaming, adding film grain as a post-process effect can reduce color banding artifacts, but it may increase bandwidth usage.",TRUE,FALSE,,,A,https://dev.epicgames.com/documentation/en-us/unreal-engine/pixel-streaming-in-unreal-engine,"The presence of color banding artifacts can be greatly reduced by adding a post process introducing film grain into your scene, however; bandwidth will be increased"
b8be3df3-198d-4688-ba56-0259468e9161,b8be3df3-198d-4688-ba56-0259468e9161,English,Worldbuilding,Multiple Choice,Easy,Which actor is used to create bodies of Water such as oceans or lakes?,WaterPlane,WaterBodyOcean,FluidSurface,WaterVolume,B,https://dev.epicgames.com/documentation/en-us/unreal-engine/water-system-in-unreal-engine,"The WaterBodyOcean Actor is used to create large bodies of water, such as oceans."
b931e1b8-cdc6-4f11-8ae1-2c1d11ade302,b931e1b8-cdc6-4f11-8ae1-2c1d11ade302,English,Worldbuilding,Multiple Choice,Intermediate,You want to create LODs for levels in World Composition. How are they named?,[Package name]_LOD#,[Package name]_LOD_[Number],[Package name]_LODLevel[Number],[Package name]_Level[Number],A,https://dev.epicgames.com/documentation/en-us/unreal-engine/world-composition-in-unreal-engine,LOD levels automatically discovered by World Composition using pattern [Package name]_LOD#. Where number should be from 1 to 4.
b9491603-b43f-4088-a277-5125e68cc411,b9491603-b43f-4088-a277-5125e68cc411,English,Programming,True/False,Hard,"When implementing client-side prediction with **rollback**, you must manually manage the authoritative server state and ensure it's never directly overwritten by client-predicted values, instead relying on reconciliation to correct any discrepancies.",TRUE,FALSE,,,A,https://dev.epicgames.com/documentation/en-us/unreal-engine/replication-in-unreal-engine,The server state should not be overwritten by client predictions.
b9bc7904-f537-449c-9442-901c27236f97,b9bc7904-f537-449c-9442-901c27236f97,English,Tech Art,Multiple Choice,Hard,"Your scene has many trees with the same Static Mesh, but performance is poor. What optimization should you try first?",Convert the trees to Instanced Static Meshes.,Replace the Static Meshes with Skeletal Meshes.,Force all textures to be 128x128 resolution.,Disable all shadows on the trees.,A,https://dev.epicgames.com/documentation/en-us/unreal-engine/nanite-virtualized-geometry-in-unreal-engine,Nanite is Unreal Engine 5's virtualized geometry system which uses a new internal mesh format and rendering technology to render pixel scale detail and high object counts.
b9c37019-b72c-49b4-9e0f-6a6f6768e1f4,b9c37019-b72c-49b4-9e0f-6a6f6768e1f4,English,Programming,True/False,Easy,"When using **Session Management** in Unreal Engine, the `FindSessions` function only searches for sessions on the local network and does not interact with any online services.",TRUE,FALSE,,,B,https://dev.epicgames.com/documentation/en-us/unreal-engine/online-services-in-unreal-engine,"The online subsystem provides interfaces for finding, creating, joining, and destroying sessions."
b9f24ee0-becd-4ccd-8722-54bdccb3a52b,b9f24ee0-becd-4ccd-8722-54bdccb3a52b,English,Programming,True/False,Hard,"When implementing client-side prediction with **Rollback**, the server reconciliation process automatically handles discrepancies in player input by directly overwriting the client's state with the server's authoritative state, regardless of the magnitude of the difference.",TRUE,FALSE,,,B,https://dev.epicgames.com/documentation/en-us/unreal-engine/prediction-in-unreal-engine,Server reconciliation does not blindly overwrite client state; it considers the magnitude of the difference and may apply smoothing or other techniques to avoid jarring corrections.
ba4579ca-60fc-4327-b6f5-ca6266fa43b0,ba4579ca-60fc-4327-b6f5-ca6266fa43b0,English,Game Dev,True/False,Beginner,Async nodes in Unreal Engine will halt the execution of the Blueprint graph until the asynchronous task is completed.,TRUE,FALSE,,,B,https://dev.epicgames.com/documentation/en-us/unreal-engine/blueprints-visual-scripting-in-unreal-engine,"Async nodes are nodes that will let your blueprint move on, but start doing a task at the same time as the rest of your blueprint runs."
ba4ab2c9-554b-4380-99ee-85315ef97bfd,ba4ab2c9-554b-4380-99ee-85315ef97bfd,English,VFX,Multiple Choice,Medium,You're prototyping a Niagara effect and need to quickly test a mathematical expression. Which Niagara tool is best suited for this?,The Scratch Pad module.,The Module Editor.,The Parameter Collections.,The Curve Editor.,A,https://dev.epicgames.com/documentation/en-us/unreal-engine/scratch-pad-modules-in-niagara-effects-for-unreal-engine,Scratch pad modules are local Niagara modules that can be authored using visual scripting graphs.
ba5757bf-ab26-4c0f-9b05-a231c34623cb,ba5757bf-ab26-4c0f-9b05-a231c34623cb,English,Tech Art,Multiple Choice,Medium,You need to transfer animation data between Unreal Engine and Maya. Which file format is best?,OBJ,FBX,USD,Alembic,B,https://dev.epicgames.com/documentation/en-us/unreal-engine/extended-metahuman-integration,"When it comes to getting things moving, you can now generate animation in real time and record performances from an external camera connected to an iPad or Android device using Live Link Face, opening the door for more pocket-sized, budget-friendly real-time facial capture solutions."
badfc450-168f-4679-98b2-035396f6b75a,badfc450-168f-4679-98b2-035396f6b75a,English,Look Dev,Multiple Choice,Medium,Your foliage material is too shiny. Which PBR input controls the glossiness?,Metallic.,Normal.,Roughness.,Emissive.,C,https://dev.epicgames.com/documentation/en-us/unreal-engine/physically-based-materials-in-unreal-engine,"The Roughness value controls how specular reflections are blurred; a value of 0 results in a mirror reflection, while a value of 1 results in a diffuse reflection."
bae81dbf-dde1-4f7b-930e-2f9d9ce17f1a,bae81dbf-dde1-4f7b-930e-2f9d9ce17f1a,English,Tech Art,True/False,Intermediate,"When importing assets, using the 'Reimport' option always preserves all custom modifications made within the Unreal Editor, such as material overrides and component adjustments [cite: null].",TRUE,FALSE,,,B,,Reimporting assets can sometimes overwrite custom modifications.
baefcf3e-0680-4a13-aac5-da8d7522baca,baefcf3e-0680-4a13-aac5-da8d7522baca,English,Animation,Multiple Choice,Beginner,Which editor is used to create and edit cinematic sequences in Unreal Engine?,Material Editor,Blueprint Editor,Sequencer,Static Mesh Editor,C,https://dev.epicgames.com/documentation/en-us/unreal-engine/sequencer-cinematic-editor-unreal-engine,"Sequencer is Unreal Engine's built-in cinematic editor, which you can use to create cinematics, cut-scenes, and other animated content."
bb0f6998-db62-4905-81b3-3f623ebe2ab1,bb0f6998-db62-4905-81b3-3f623ebe2ab1,English,Tech Art,Multiple Choice,Expert,A junior asks why use instancing over unique meshes. What do you say?,Instancing allows for more complex material setups.,Instancing reduces draw calls and memory usage by sharing the same mesh data.,Instancing improves shadow quality.,Instancing enables better collision detection.,B,https://dev.epicgames.com/documentation/en-us/unreal-engine/batching-instancing-in-unreal-engine,Instancing reduces the number of draw calls by rendering multiple instances of the same mesh in a single draw call.
bb2130a0-1551-4597-b94a-513b8debcb15,bb2130a0-1551-4597-b94a-513b8debcb15,English,Worldbuilding,Multiple Choice,Easy,You need to conditionally load specific world data at runtime. Which system should you use?,Data Layers,Level Instances,World Composition,Geometry Collection,A,https://dev.epicgames.com/documentation/en-us/unreal-engine/world-partition-in-unreal-engine,Data Layers is a system designed to conditionally load world data for both runtime and editing.
bb44f1dd-1ffc-423f-bc90-5d217ced6051,bb44f1dd-1ffc-423f-bc90-5d217ced6051,English,Worldbuilding,Multiple Choice,Medium,AI characters are failing to navigate a dynamically generated environment. What should you check first?,Ensure the NavMesh is set to dynamically generate.,Increase the AI perception range.,Add more NavModifierVolumes.,Recast the AI controller.,A,https://dev.epicgames.com/documentation/en-us/unreal-engine/basic-navigation-in-unreal-engine,"The Unreal Engine Navigation System provides pathfinding capabilities to Artificial Intelligence Agents. To make it possible to find a path between a start location and a destination, a Navigation Mesh is generated from the world's collision geometry."
bb6b0820-eca4-4fd1-962f-b341af1beb70,bb6b0820-eca4-4fd1-962f-b341af1beb70,English,Programming,Multiple Choice,Hard,Your game uses a dedicated server. How do you minimize bandwidth usage for frequently updated actor properties?,Increase the NetUpdateFrequency on the actor.,Disable replication for non-essential properties.,Implement a custom NetSerialize function to pack data efficiently.,Use a larger replication driver packet.,C,https://dev.epicgames.com/documentation/en-us/unreal-engine/replication-in-unreal-engine,You can implement a custom NetSerialize function to pack data efficiently.
